,hashCode,inputs_Values
869,68a7a4a54c1a7eab71aeb1255c2d0a1f0c2bfc9e36d6579d8b888e1b3d3cbf41,10524063
870,b20ef772b0109287f055e8a4f6ed20c8e463a152021cea550bc9df5b0a4b4f42,681372
871,856279a98180727988ec9d9c931aea110f7b23843bb3ed8ce58079991e4c5244,25541
872,62296f154e7d7d11d51c057a7948004aced9c9c51dcf7a0f6ec6c6ea38c9e844,1178029
873,21972f0220ed8bb49c6f1e1757ebe424f74b0d7cd2f812a01c7a185b1b3f7249,305374
874,f442c2f76d73cb2c07acbb53f1d00d613a37ddc2a4b00beb6aecbf8b7497fc4c,21498638
875,fa57a3d35ba17b4bf3d73bcf72443ea710e51b9f0669c0145300e13e51c61e4e,5923501
876,9c30d0cd1f8ae4f45600fe0ea6ff808137834b6bc4deb9a1c11b0a4d604e9652,49290
877,3c2b153fccc730e99376fdf09cfd4ab1bd7bd84a34c89b77d6d729d520e3f954,348108
878,f7320fb2936459a76d054d5ce597262a0dcebcb993ec2b0cb9dfa88560d52356,6766968
879,ab07079146788b98d890a222835704972c24513ade9d5f5ad885016e40df0759,5755000
880,783894702260a84089ef5ed7af0a201fdea2eb49b583e05fb238336ad6451859,1580542
881,a96ddce22d759df15b2de89b40b20decd5526d401dbdf3283082afa65f72625b,12848
882,6071113f41abd80612c01dd51bff55ace53cf68e04aa981913d041b5355a5c5d,857561
883,11d8f89a7d2210e685d705123135e4ecfc838bd851bca42ba715221683e5e85e,201684
884,0c3109fad9b131988735d0b2412e01f8a7b39e1c0d2d072297dfaa20eef7f75f,2858167
885,a90266b607bdeeb5b63caeada3c2fc0f96dbd07fdf3d183a6678db942026aa62,179790
886,5d510a5593e66a89eb7a10ae65db7742cfbb16bb82da631f8ea270cec8c74064,1612112
887,d8d0b441e3193fcfb73392b679f5aa79f9d5cbc11ae5a4629bb8eb94806f7566,81189
888,4fa7e38503354d1b55e7e366a9811fb9d313b62de08386e18ae3364c7fd4d96c,3053753
889,8673bdf654092e6529dce6ee19caa4e90e045a7b33dc09c3e4a674170749db72,473283
890,24a9167b33008deda027aa0c75b05140c50ff8d17ccb6cb634cb53890a334875,1282359
891,69b68e02b5a828110d3d8d9946143a0fd04872b81e4597c9bd48d5ac5bdc3e78,25305
892,116a00268aef2ccdb37e0c812158bccd36589777077fb57874bb110bab2ca87c,880000
893,368735f12274696798770e220b0a7d9203d929684dc8869ab289e0432c0c137d,1770787
894,8e6b3ad09a88939a2f62553cd9ccc2b0c2318df4acd18dc319c8e7a37da8627f,1511940
895,1adc8b44362eeafb8aef93e74a863531c11ee8d90c2fb5446a87eca508776f7f,2952409
896,3033abd3c5501a795c2088bfd89d08423a24fa494169b2bf788374cf6135c384,889078
897,bd31b004b97420dcdaf27ae7f8c81be867343281e2da9807c24a20a1356b3f89,1094792
898,306a139e9fd4d394f66e9e3fa45d60987e325c81f91c2fd8ebd9c18482cb9e8a,6970000
899,45a2b6d996bdba10b5cf0a3a29bfc3125ce860d557b4545b925fc467bf7cf08a,13228
900,a9cffc7bc7b3292e9c9b5b11afa77fa95b0b0c6df2a930b97de21733122a1a8c,120071
901,76f81f34be0671801898945aa454854628f3b509b2dc7518aff2f4fe1763bc90,4490467
902,e02b0fddbdecba28705bec1144a678c5f3966dd0fda2323c9280795973878795,29872000
903,f52b683463bbd9bcc2d89d141be48dc53b50895b876811beb3cdc2cfcb48de95,106787
904,2e525bd4a1fcd5a9b2cfb05bffc448fc247cfb00b99736edfcfb817a19e99796,44022257
905,25eada79c0c73d978bea910f8240c586b18603911122417d9cc9b8f276fc019c,4787878
906,4538e8d268e751750d9a32721be942944f48298f940c617813fcaffcaffb6fa4,132585
907,f56eba7fdd9b23e6f2277b1a46d106ce7951a99f68c2573687f7942351b6aeaa,107782
908,d3daf907bd24000f8eb34ae8ebeb7170e81c1243b00f6f6beca6f62f0ff25ead,10797536
909,378660ac2d7937dbfca3d9119b792d8873f2b97f10033aaedd3a292774c58fb3,5719747
910,b70e8b9a7b9e0772e30bb3dafe0371ccf75e72cdecb3eb98d8028678fcb329b8,4589736
911,b215fd2d7141ec4a9a276b446dcb4310491e4ae30b0724628b06155aed1b91b8,7283189
912,bc6c00480185378fca893fa99978267c6a7628fc6fed322a61726f412f5df9ba,9092
913,062b780184e0338b242c14f28e52814a0607e852e75f25034bf415e09acb0cbd,5889882
914,440d2e8a42dcb9dbeaa624a1f43b04b6064fe6524b57d51370dfe55693f2ddbe,298962
915,fee7f06117b7cd60936d360bde44776477c674bbfae636f1f6a652303fedc1c4,346140
916,2b66f7579b1461524b0fc552fa7ba84802e5936b41e1ccfe8ce6fc885dea42c9,3584275
917,8eb8bb3ff6b2628f0f6435bb61a5ad7e63251a4a442e0daae81f079f94fa2acb,18060448
918,9cde58cf40669acaf3b638dc71a0fb9d74e0692167a89e41cf5ad6a703cf44ce,270847
919,19ac96c663fc69718a648af584ad298b37d460fdfc4ccb42d5389b036fbfeed4,191246
920,f3350c8dd46e719ac7c4875ad29613c8c8a64a4fb3d1c00ad67ceaa1c99e05d7,6230000
921,959dff30bbf7b9d57d12771d80ff3ebf08c94f4d998dfe8674b3533c2667f0d8,30297314
922,768bbe4b4c82aecf9bebf864c5922c163da0d0215c41c5df8290db00b94b07da,2480000
923,b51a412027bb96139396b0da65bea986a0d47d8406003173e2075ba1d11757da,104611
924,60c8b62bef3953839d2eb3ba1a734439f55bd032790377d96b3cfd7c56903fe1,1166243
925,ef9164337bdfa2844e2296d02283f80c9f64862c4b9a2e8fe21b8bbb893b3de3,76819035
926,36bb82dc57617625e045a6f1a4500400f637aaa49d3fc05ef0955e1c940c88e7,14397054
927,66368150c37853120e8c9d49ab6e4e80f5c36e92ae39a304b26515b9f0d8f5e9,1477259
928,4b987683470740cd4b2d62217e7ad43ffcb100141aa3df0e8293edea5908dbee,12549443
929,739ad8a978df519db9eaef8503d39dc1f664e3a761591d880f42e25ddb5480ef,310153
930,dbbe7266be74d84fb44b69defe70ac23274b9c039d6f9311381a1d0aecb8acef,6448737
931,93edc959cc674eadb9091b5b50565081de86386d0836449fbe73308c4cfdcaef,3373765
932,7d28783a0647da7574d52193c531272d82dc3b4149bb96b9c267f3d8ea2f09f6,11245
933,a74518001a5d34e27813a1b22c18d60bbbc25d48626a2f35e02ea5c9c1ee10f6,330175
934,19f2e6c44cebabcb05ebb357249b989575c2ec1b2b98ca6a9f5982cf474339fb,22380508
935,d5e3e6f944191fbd9286d78cf2e4b112792d3a670a5e07a2f1d1f58d89a26efb,481267
936,926e67d39696692441577541ecc1aef495b324c8a02e9f7529d97fc1d16717fd,99219
937,d2cc67c678844f142cb67f7a64befe49bb59136aeb511306ac007198c2517402,2357811
938,21aad3f5d892986c44faf87f7b491b9f46a2b18859df2882cf6dc4cfca9f0203,570527
939,a02b1efc1dbe1da2aaf40933e122d3472c4935e1d1fc42d8d2887943dd2a9d05,281177
940,34698280e47dc8aa0b19b1cd87886ce5b3d5580113bbb9efc4be336d9f95f305,179636
941,37d22707bae2c28ace4dde983be4c45542e5c4f22e2998ea353fd19bfe68290e,1364832
942,e09662083906c45eadabe69af5c0d9a7d7676700efadda60bbe59a1292ed960f,2390086
943,bf92681038bbf70329d50c74cca4828c267ac5f277e39808454491fa8039d812,442906
944,dc05f0f157fc4609c31aa78f924114383b9ee834d2d6b469886b5e03bc219414,24385188
945,24dbd80d7b773360078d2905f93575ebc253b3d1d9335d1be95643f87b54c325,2088554
946,b9211f142f4901cf820c7d8bc9c0891002ed7128b044d940bd8f0320407e452c,302804
947,ceb8f9daf9e40758d1afbdec90575b2b70565875f48d69010870e18de743ba35,5450681
948,8360ed21d9aab10fb3b3e70ad8c1300dca20a5739803baac9dd69ef3136c7336,1790568
949,38ffe9f96f1c65bfac228731d6189d0c72913d0e75f546f9bba392940127ae43,3570262
950,8da6b383d5cbef444db9073625520acb0285bfb8bed7bfc98ee75c3e67854b4e,101741912
951,4a87114b604984318433c74419765ac9ebd33f673bf467840937460f571c734e,422645
952,e95f5180133231060c96b380a340c3a079d9361f174f42c78c0a2e43efc76f50,33787
953,6e7e28fa976c209004751413882e50442275222f07566a7f9b454cbc7896aa5c,283635
954,c95567b74c4bb2c454b209a05de676bb8f6ebe768b9688f793a9b717f2f8d15e,412300
955,97809b46309911593121b1e7c034aa8fb5ac11eb6215899750549c3814735068,66780
956,db6fe78a92e37a306f208aee3fcf39427bb52afeb5323aef42cc888d3e13036b,613374
957,8b340f1aae4c715c52e068abe696216ffa44960de2af79c146b588325d73736d,6694043
958,16a42f920fad1792978e4f19c7d9351f6d9ca140f887fbabcf088159347b256f,1218721
959,7a85c814249a8103007bbada0a05edf43db722f742c48193a9e5d98a2970486f,8290778
960,c2c1a209014b2339374f5fc4aceb9128b849ce92fd67fbd951ab66124682cc78,3079880
961,4949648f23434c2d8cb25132855b8cb32e9f8ae146cf21029c2967ece4cd897b,130000
962,d112b0dc7269242f70ec61b84f3d9d5e6642b6f1f1fdafaf59329fec596f517e,47534
963,06d7d3215d0f206e834ac2a9a0ff06c74f9bff4bbe27fcfbe4a4edd626b89c7e,21718
964,c512bc9999fab5cae475a981229e69a40992785a6f540a088a82c3815d91be7f,442192
965,18c5b3747e9fc29bdbef5969a1e94dec110433facc6aceba6ca739b2ca53c785,161511
966,264eee6c40b4d2ff4ae34d17aa98962fa3c1c21cde2900a253fae6f56557e18c,16139543
967,a0a2e18f42de5e789b274bf47308748f2897345ca1e3e4977fca996b19f7f38c,4512570
968,671fe990f70cd25da415f9f2571bbacf240b95f0e7d190a04b722046a68f1b94,21312162
969,cb20c3658e722fdad1a4e9f920d0ffc571396d54938dee76112f287a59068c9b,764201
970,cb054d70278f4a91e7963e1165b8662d1a5fc47a4573d7bbbe57728e7045c49c,60012
971,822657d821b08eef09bb9d0b4664629363dd59420572e299153ec39051398a9d,813254
972,1e6d214c3d27e8bad1733cd75abf1474b17b8fd0a63384684128416dfc8f99a7,3827036
973,e7d4acc74ac4f8b4ee88ab4ce483784e4a57b912fb41824c2970f85d5a4d8fae,4315516
974,14c689509240019aa94500262ee5b19f48217032169fd86cdbbbbb78b5b700b2,54098
975,c491608edb05bdd77c21ba3b36570ff6b14f4efe754d4c0aa159303e944d6bb5,931783
976,2c710b2f9e6f2dc652e1e393f30ff5201658ac435d693b8f439333590ca272b8,50356
977,21fde0da58536c5a09169163ebd4df9a0b3eb719a5e5b4a6eebfb54f7e8a79be,210901
978,8939981c410c682391037abe11396ab3c82b9478fb5906cdbc5cd837301641c1,1093665
979,283bf40d75485b2efcdd15c7886c6f8b3082f6c6e649a31130e2bd5cdd678ac3,1669226
980,b1d59528e8ee8c225cf0884ac28c67549e45b5623a43b4fa39920fbf2ff8a9c3,5278940
981,06c1f963c85e6670bc90741944633e3b479df470e3518c0e042964180a2f37c7,40000
982,1360ca6863577a7f040f02cfc38dd842e7caa5f19b0473cd999571af059466cd,37874966
983,b70627672b85c2b5b404523677d2e5cd301b12d123fc8485f58828bc12a6ead0,576311
984,ab99e9ebd962800151d6fe39eba778eed79b135c2d831d9e4fe863c9995176d1,631878
985,4f15f62157f5b7ee535c0d09acd5292acd5b6e286aeae739d1e1cb3cdc9e93d2,642745
986,cdf7456f3a481ec651266c7430a77c526a9d351d549dffc25b5cef46b7022cd4,71988
987,3cd9ed5aa8be1f1b867ef8e5bc731bfdd2071f085f85d41b8599bd9b2d04cbd8,28000000
988,8acb66c3443ef3716e39a84dfa3a1cbefa04ca94a103f740b58eab84d6fb79f7,648418
989,46bad3d9a595088b3aa4e0f49a89e9482fc785da39485e7e503d23158f2e03dd,503473
990,30f80bebb78b2d22e34f2003511a6b58b54368368359da29a39c83bdf9ca282a,626388
991,b53726687d1357eac0684325e35e4d6cd66ce942f78b5726a86f468097bf81e0,312433
992,bf584fe041c2298c8bf38592c2bb511fb9054a2171a436e08403999f552fcae6,1630000
993,62f7fad4a3d0bab7e7ab338551cae648eac473087bc8396ab2ca5fb5306d25e7,122800
994,5a12885ac1b90571a476dce9ced5f6206b05dfec42b21363a8428bb2792f49e8,103833
995,e09870196e48b3aaba32b7564871d2ed9a9743631738c12d8745972a67d45ce8,3735602
996,d8e7ed90a279d4d9352040696f6cbbd69dd41e2eaf11c9e56324260b80ce95eb,143788
997,a312975ecbeab03f614fe12209ec0e991f79ca8396a9564ccd1455179126f5ee,39189
998,2f7af7da12e725139f7b92de0ef064cd5aa397d7c0822d7913a754e435e646f5,640441
999,aaf58753dbf87d775baee2dd8d5785f79f2bb75448976ddbc71d9720a70f70f6,426828
1000,58da062b4f67950040f3dfe6c6efbfb0ca1ca41237882eb7d1577f76284a6efa,306383
1001,35f1e10646d24808b17ebecbd75f4f80aff5efc892f094f95a8190070ee777fb,600922
1002,980cb4db6df360c05bfb04544d403a65fe24f20c4a387a5e4c003e04d001cea6,31067170
1003,e3cf8ada46883f1fe8623f5a6747f70568c7f8edf1786947ed9427f730fa905d,113872
1004,a51cfd8689d5c365b5e18f9fb1ff61258e835721af9e8d5f8dd589c226f5e93a,24586
1005,ae29bc3b182c59db387fc05b31b2da4e0254c3b5b50430212b4513923de71dd4,1100992
1006,b411fc7a4403c0ff4549af5e90db010e9bf7d0ec2ba07446d5501e07828fc86a,219510
1007,8ee9dcb74d79d2782ee5682f12a563f9f38a3c05bd0b8dbde6c1232842bce2a8,51720000
1008,50fb1d9c349075bf64fc849f75c6a5382970a7241363edefb06473ac40eda273,2551189
1009,3a46eede8efb4a0ec1fd503af3beeef1b599cea0bc3e5f3ddfe1e7106e1c8931,1857104
1010,25efa91a9aad38cd757f9c4c2426d12ab15f3cd8227eede2dfb523db71038936,87453
1011,3548c4aa7f208618f04fa5cd2817e3d365c61db97ede10b00908f19b84b2420e,13628370
1012,c6d762d654e33d2b30b20989927ba4382ccdd7735bee75a4f623bd2e3b79e7c9,2502745
1013,5d6382fe980326b492b26b1ba049172c471a9c71d8a5a42dab00ffe2d59ba685,2495719
1014,53bd727acbba6847415b112f15b90487515a6bb08a5f39708acfb9b2359c9713,2488694
1015,8452027b6bdc8d0af5dfb37b19634d5aebcadbb930e74f69e32e507af28f827b,1791300
1016,812abdc911efb6858960949864db71d5711d77b425fb1253fe49c59b5e991f0c,148567
1017,1e415e6e81c4447230c7d93f30fe5e241d49f55ea808a367bc4eb6f53e749336,399383
1018,577766712d950b32bb43d394e635245530eff20cbf19bb17fba5a962a6171182,13441
1019,3d451b7d2bcd1a3b6b28ce1b1045093a96d53ad21e83efb46b30fdf1b78a9dd9,6382712
1020,ab76c65c738d6db9e3d6513c0421526b741be19d32aecb270cb806defb4fb51e,211777
1021,a276b1b3fe26757d7ff5f76ccafff15df27db8192bd8aa023006fa86af71a936,18332000
1022,ef42913675e21de8ee40872874baa44c9bc7d817d9ee8e514fe914506c341972,285158890
1023,06fa4aa29ce646a0ed8e88ffe95fd3cd1bbd53aeed7f3716adf08ef7988094c8,3730074
1024,86328d8eaff1c1be7127e99a0ac60b1bf4079dedce48e65ea5ce4f68e92e5ed5,144523447
1025,3b43285a2a10dbdd7f44dc0ec99e95eb3f6f6f750e1c9ad58c7f813ce2c28250,104174
1026,5f7c862e1c3bba0d5dc41d4370aec542bc1ad85a3fa1bae5c18f00c1c6366f6e,244154
1027,e278a6aff4baa556e2ad6f064e87abe74abb79f926a4b78209347565d730ffa8,24569
1028,fe14cefb9046ac59458042e20d7b9d9e40deecd7c74b0a1396fcdf7fc770c5be,104821
1029,9b4fdad5e1c8b4132e962016e4a2483344ea7f66b55f458d8f1324325ef313dc,56047
1030,04c9fbfebcc39d812882ffa48f5cf45eec679ef4c8ca50f30ff9868737bf903b,162673
1031,62806621cb4b76fd10075d4bd7308c4923513d8738308ba5696b33d6c2e24b69,10000
1032,02aeddab01919c4c968597ce38e3afab73c9fb08e9e90ba2fa28e2346adc6e69,335821
1033,3be375d20d2a2c783b4bbd07dea53df20bb32f44876599afa1084973d8dcdfa1,1998870
1034,7bcd7761f755e4b5475f55fcf66a8d14939673f08c0b8827c267f0dfa1082c0e,2006991
1035,c2ed9039229b6539c27d3b28cfbcbf3dd07d8d2041f960bdbff86903d40e2cd8,857000
1036,27dd191761386815bf347fbf9b18e73691f8e9f921722fc12dfa76653ddf1b7b,523068
1037,2b5bf48c7565d400980b3ea3398c16fb4868ff4a706423885a351fc1ec6e8b1c,521612
1038,392cd1e084e57bb7e97dc4a43c9dea183afd7835ec69f83ec3c1b5ca2c62452e,661341
1039,e9b94fcda4a56b8b610f833f7cb2a9f7f51d42b800dec611a2dcb4e26e1856c7,694049
1040,b8da24f92867cd0bae8ae35b85932eea74b90889b6e28b67439b7b3bbdc434e0,11372657
1041,f4fc90560a6ebb13b6586ff6f4852dedb4d07a590b5985593d92f0fdd9e7c988,664089
1042,aff602906455418f74e8d89ce382687855163ec1f7d973589da5716aa6ac62a7,1503210
1043,047d27c9dc00c764c3974d97124c51100ec1492035b4175fed4af8568fa9ec3b,94000
1044,a8fe38b2f209f9b8b54187e0315f3ceb4388ee112882528f64cb85571ad669c3,1889393
1045,610032b3bd1f94625715f86d3df4a681b902b7be2f73963b7ff2ba6783b06465,1798459
1046,58a82468fe98401b8aee5c6840843b3b1136220383e9a933cecf026ad748df9f,268868211
1047,50e48e6a67443b63f57f411f572a75e9bb87a93ba88aeecd916d5a887ff87c50,21683
1048,9b285a6815f7ed1db9799a1371ecdc436a52669d64dccdf914a7c07156fec55e,472299
1049,69049b633635d40ca6b23d4b68526a4c1063bf071afaf7237ed01040bafc1eeb,245116
1050,a76a2755a9241ca39933cbe712cdea71158b6f80704828b0312995df4be3cd61,496000
1051,6337c483a1f5a165f2d8633072281cb41ccd22f17257c7a66afd7173bc201400,815853473
1052,40f786be53c0539c3025e725d4a45b125c77f219eb0de3abedca848e4c1ab6b5,14034000
1053,0950b09fc0dca6c122713f421b053e8d034286224f127d23a0d262f823e3bf1d,260685170
1054,cfbb7ae1b85822aa66bf38c18d1d24ef0279144658b6a8146fe96d60c905aec7,5272185
1055,845ce8a3884d11fd968693b828f030f2c056ab6a888b94d4b29061a7ef30a00e,45406
1056,b1448b96a16407411d6b724d916c18475b678815123e0423c7c41984e69ce01e,610834
1057,269a4cf41737c7c5c4228b8eb2a0d98b8b1b143ebcd86773c9695813595fff48,375117
1058,84ff9acb5b3836c6d0ff1c94382ed32e27290b206f3a7f27b833e4df78ec98a6,43765
1059,c46356726ee80ef151d1f304709ded5a8c33c60576a40789d4bc355b1742a8af,19365
1060,97ab7047d76fda000dcdff16116598013e4c7ed91830c202b2232e1a74aff7c0,184762
1061,92363bd2a1ef21db8a1e12c74084b2d82389d46986a3a72472acd97850c7abc5,1089988
1062,d5161fe6701d8b12ffa92d6c954a731ede9df27d1f03afb100028fa96fcbc8aa,151500
1063,0721d82f691e3a16591fb0ef86a6a454dd8b01d67a601ffaaf5a7d41d3c6f203,170000
1064,81aeaabfeddc6babca09ed9486448e6a4a2277125d855782c5445d7d87ae2717,2353105
1065,7fdb955b3826cc67f1192152fb9922d0acaa9bbf251d7da03ff866cdac021b1b,92448
1066,64ef6ac1ca5bfce5418e2eee664bd521e8da320fc444fde644583b8eb70a5f24,338135
1067,7faa187b77e2e0d31fe19b50e0a0335949086d4ace8f1b5b6b28d6645709ef43,500000
1068,c62b5f707880c408655d2c2605e95356b5e61541a05461a3e2154d7fd369e245,41030
1069,c699dc0df8b7e794dceb8440149825ddf87b50ed8a50068828b912ab5f5b715a,360880
1070,3621190843ea638fc3c7c9a6a9212cdc0ea1a959e9cbc81a3e8174d930e7c16d,44116
1071,cbd99a946fbd4e5495c2d360fe6a2957ad57890c5de66e73c3e19f3a3126747b,21950
1072,c25c3701bb5b85fac47de30a2581f0e845884bb22cb4148aefe2dd65bc878087,10373
1073,ed36325dc2ca14b9960d4f98a129638b41a220405b49faef6188c14439718c95,1880106
1074,d3d1979f7c5ba18e7d050562d9b33cf060dbaa1d5fd2ec29511e89644ae11c99,17914
1075,d5c82c4084cb37b4e1b4318f81206f0aca4241bf60c944586fd25a4931beaea4,120149
1076,497a86209d2bbe7306c23ac417b629ae5ea1914084d4d76646e0fef9c2d6d2df,12038
1077,86aa7d10693e97c8cc411942a519cd4ea3527644d907f51f880bde49a2ad86e3,215003
1078,5de0ea83abd26fb5a1bb3c41171d32d9d39cf3e03439f7b7c3f7c354ee10d4e9,262777
1079,bb3499e95695006145d6e5327e9a4fd475cdbaa6fb3dcb881c60231dae5bcdeb,133136
1080,2b368159ec02673d4b3fd577bd3638b4ba53a199c897cbaa7138318743dfc5b9,3062370
1081,aee3156541dfc19d17520ffd1f0ebd70c912c084b3379f9fce7851a2cd4054f7,2762188
1082,4e36e302a5a388ab453c35bfc322435804b0824e6a3908ebf6faa5f2362878e3,2162157
1083,ea6b12d05335894af3f996783bb4527d5222b6e3c8e0bdc62a6dcf600e5ffadb,2065378
1084,41c9eed195954179525b51081441b26770aa98f09769aa1df7a9c8f33bb19816,1813465
1085,248982455aac76dcadfa2286c5ee17a57a76dfe109cd958cb85e7570ee66a056,109402
1086,bd24b8bbe8d675cba38013925b5e582a7bf48bceba9e9836c8a92aadf28ede61,48600
1087,a18259480e4f6c4dcf28f8e358e09145d5b239dccc228eac7f7734a1c3c1273c,54000
1088,ebfde2bf79d9df202a49cc7ebd729ba60e997f33f5f3e2e648639fb410a5a447,360423
1089,027889b23a13f214112c29f370a62d2be98abe362ba11ba4a0be74a4a440bb81,1461500
1090,3df790b3bdf56ce7bd36ade6d7b3051eaf53bc4f0921365e1c624b61f1ccb2bf,119899
1091,b5a4a362ed5ba3cf600a954061d64ad9b77ea70781fdf1c8a4f2431d29db96c7,1977
1092,11aecbb7b364572f35b3eec4dfaf1c2a4baaf3af94fc7328ce280cd536f2644f,376884
1093,1f002720a3cfb29ffce200116652aee63b88f730dd72626db070b3ad96d42cc8,90136
1094,085ad00369b5a305f63589ddff167a9fdd6fad723965b90ad83d2c5be16d8126,3659005
1095,e3c434adb293be6e0fb7b67033a5fb6cb3435a3b3f3593a5e03eb0a467d9bd3a,86114
1096,ba1d147e1e7563f99bc810512960ff553dd50ec01332e628c578ebf5f047ea66,298863
1097,a55bf3dc8c40eb4512ee5e1b95cbec0a3a83c1a50d7e6f68a5cb1c60c616d16f,51500
1098,45749f6e66d4c6f0e84d027d0bd57e13020b25d56ac772bcb5fc509f84885c70,615428
1099,0b8d73566d4f7564ee73b2f0bda95f00251436acc4418389fd3c9de74a69b997,6981
1100,04c574bcb584c5ed19567f03c5e6ffb5c7172ec3961800979878eddc6e22d897,165355
1101,587d3d8036603a6102364573f7e8e6e3defc3c6be42075611728477022e52aba,1011485
1102,90c0441595337e49c68684ac5a439d848770cc2f4e1e7a76da95947640f7eac2,239656
1103,95b91ac68d3a3135d0630d0a49051cb8a780a0df9c89dc03e128d9c73c94dae1,72528
1104,e396332717cf38aaac9d625a70b733ae0cd8c0aabd35a27e910078d83e0e6b71,432655
1105,906881828cbc97a0404bfc7da11a57b21a0e5039260fe17c417ae6aa53fa6548,311833
1106,508709f68d1304e73393d52367aa814cb42173c6f5add2e738249413b8dc72f7,190873
1107,f1b3264db3fd1852b93ea5d323f57e4f7a880ffc1a11f7bf0c85db2c32af5232,4442908
1108,41cd9eef82d17cd201d9dc61b13cca3a9f932f367dc14f90a7280765d91ff269,68984
1109,ca28f2d8814db45bd9a3adf0edcd943e2bd1ebbb88f0c06e3f69a46ce05fb360,3847219
1110,5fdd191c54af318f39b65195310ed739fc70fa1d1f949cb34cb5db7c58bb8099,3749566
1111,658513d9f980f6d3b4a3b84e26a5f7e00509a1e2dad849ea8832e1157b0170c4,3122669
1112,97bfc44808a8b8a6deee62fd3f9298f3cbdd431223d42e0b91a43bd6f64881ac,134456
1113,93df95a1289b2866a2355077d9d801d6fd2efa64e44726d1c28368f86e95482f,33442
1114,9951b20b7ebf0ce0423051a2b48d359c7ea2662c95b58c12436b13588c95933c,722011
1115,e7120dc0ffb6f15f814ab3a7ae616565739d709d740a408c1b9cbb9995dcd4a0,298883
1116,89f39ce7ee633887336030979a7252748a439504dc3a47dc10cdbde4f16e95e3,170759
1117,d6c59df0a7aff48faa0c4d8f0807ce1d0bb8562e9471002b688e04f2a0a0fb88,1746
1118,4568a958ceebcd14da629ae1753003c368f0fb6220c637cbdf224d9934af000e,34892
1119,8343b7a531c895d1c3119357753afb03a25f565f90c5755150d444d1fb8bc998,291816
1120,263445f5814cd835010cdd807afd25c318e597c81bbb815ef7990655da243944,2229816
1121,bc8c7e9ff69a1eb8f641161abffc83ccb635e8137a55dd1f3228c5cd3ab18672,3285391476
1122,6f7a8dd6b3e1def21f634791d3be79c822ce6be08aa33ae37120958317ada608,181794754
1123,22272797a9d385124f15c6937c71588522fd5112161903683cb00976913b90bc,1026362
1124,2245fb653564d500e1a81ce56576da5815faa3bdb86fc0fac4c91669728ecd37,11705
1125,17de65019c1fa13a8fa3e8c501b68c1b4dc7262eed46e4a270e2828acfbe0ef1,239786
1126,07bd3658ecf3571103ece46ae9a6c02dec44e871cf754118159041cde399890f,100000
1127,d0008dd0a790fa5a1f73ca002d7f525589c8864318260490fbf197bc6b9cd02e,206507
1128,282e2c4942f353b6f4a62c9ad1fd2f87531afe00c47c4c263fa682db3ccfafcd,60015
1129,91b6a85193a4d8097705be86893eeec463e3361b8672cf3f793e183a52766519,2951
1130,9bd28f1ac40bb2fcb6af7e7aa2b674642feff76a19626ca6e6f4a75f448e35ae,5304810
1131,e3585da8ed5f3bbc1f815034c815fc0bc0e2b7508f757f20a8ebd687f4a706c6,1193907
1132,007aa9c2634b47aa4b92ce58efff66fae27c035f1d11632ed4b05e5a394b16c9,33335
1133,26cc3dc18b4d531053297cd8b3bf9b9b8dc254ef20431fafaaeec8ee04fd67b5,3875113
1134,591f57b7572f03f69aeb15bf28a547f08e2e665df46a7c20659569ebe56d885c,20000000
1135,460dd88cfb655ff7e91d395c3ebd080fc6e26537b3c3c85aadfc5e9237114f03,153359
1136,3e6f471077f35fe2ae2af999d8d83f386cbd4d21f1ac55444d1da80263d75d00,70057848
1137,7a12298d85cf65d9c9ede0678c164bc1c5fb48d3a9b25c2cc9be837fd283cf43,1622262
1138,aa8bbb976b946ca929553276c7de0ded358033434d7a62e1c29a1b434550b3d7,237703
1139,826b5188167a426a62622e6c61ef4582a877c73de3a0a151a3ec221b4a6f57ae,1314015
1140,d0362d569d492c99702f3398741de855d170535fabf8fd895b0aaf9d905d5c81,2960295
1141,c6b6c7162de7b3793a91a8ebae133659edd5015e4e7256078e5d947a59331949,210924
1142,37ba7198c54ccb73fc9eeea9f9f2820cbfc1a0ab31e74a9c212905d474f044ff,32218
1143,1d426dc57c944e12a969571e307b1279a8fc93f978436662285c8f75aca0440f,2416522
1144,dccc7dcd0d337dc361e1976046ed9ef9165e79de7c85baac88457f879e6f4915,314096
1145,9a3f3b03d69f5fa79c6981d91b482aa231b9c39296bb01be83ebfd6317ff924c,859701
1146,8ea0d4929e96bb302076ae445cbb4b5c0bed582f6b1e484ea3ccdfa05999f4d2,272796
1147,e7ca227e5c17793f735965903175f0b0b4c39ec96593a471df8d7461819aa425,309172
1148,5c42f8f07e174fd79f637fbbc1a5b4673f7ac50a44e65dbb26cd238122f6cb02,230621
1149,a7eb609a07fa0862ad0f2b00af54d1537bd72f9fabe9384558e543fa30fb2304,60020
1150,cc9fb21620f1cea83fdd0bc37cacfb5c55afc078264ee633f2af35bf4c072804,345683
1151,bf50fbbbdd4a0ab6c0c8b65bd34d796ba1032dc324fffafd43fa96edeee1f407,259797
1152,7820b881a2ed9478793af04b97380ff6ad2531af5182a50524baf97028d56510,5180576
1153,e3e968cd198c0cd1c4133f2770a46b22f90e138b8ba7c0afeeff4f915311cf1a,2190569
1154,978a6446da737d903877fcbc56327b987b0ae29ce04a4e192531a25e78b57e20,187013
